Date,AMZN,TGT,COST,BNED,SCHL,WLY,NWSA,NYT,RELX,TRI
2016-06-27 00:00:00-04:00,34.56800079345703,53.67626190185547,130.72271728515625,959.0,31.947805404663086,36.82593536376953,9.516931533813477,10.631868362426758,14.167662620544434,32.38387680053711
2016-06-28 00:00:00-04:00,35.397499084472656,53.900394439697266,131.8582000732422,942.0,31.780529022216797,37.061519622802734,9.61550521850586,10.742425918579102,14.510823249816895,32.70308303833008
2016-06-29 00:00:00-04:00,35.779998779296875,54.10133361816406,133.11239624023438,995.0,32.365966796875,38.5585823059082,10.06357192993164,10.93589973449707,15.074583053588867,33.627132415771484
2016-06-30 00:00:00-04:00,35.78099822998047,53.96222686767578,133.07846069335938,1015.0,33.12702560424805,39.652862548828125,10.171110153198242,11.147798538208008,15.278847694396973,33.95475769042969
2016-07-01 00:00:00-04:00,36.284000396728516,54.13998031616211,132.29039001464844,1051.0,33.327754974365234,40.004520416259766,10.287607192993164,11.13858699798584,15.376897811889648,34.26557922363281
2016-07-05 00:00:00-04:00,36.404998779296875,53.900394439697266,131.56163024902344,1024.0,33.3611946105957,39.499961853027344,10.072537422180176,10.972753524780273,15.311532020568848,33.97996139526367
2016-07-06 00:00:00-04:00,36.88050079345703,54.49550247192383,132.20562744140625,1049.0,33.33610153198242,39.874549865722656,10.06357192993164,11.11094856262207,15.131780624389648,34.00515365600586
2016-07-07 00:00:00-04:00,36.82849884033203,54.170894622802734,138.7222900390625,1053.0,33.17719650268555,39.80575180053711,10.180071830749512,11.147798538208008,15.11544132232666,33.91275405883789
2016-07-08 00:00:00-04:00,37.29050064086914,55.11380386352539,140.19679260253906,1090.0,33.227386474609375,40.57022476196289,10.457871437072754,11.313633918762207,15.180802345275879,34.349586486816406
2016-07-11 00:00:00-04:00,37.68899917602539,56.064449310302734,141.28147888183594,1124.0,33.54519271850586,41.005950927734375,10.61917781829834,11.45228099822998,15.352389335632324,34.84522247314453
2016-07-12 00:00:00-04:00,37.410499572753906,56.82186508178711,140.9086456298828,1145.0,34.07207489013672,41.97683334350586,10.870094299316406,11.63714599609375,15.474939346313477,35.38283157348633
2016-07-13 00:00:00-04:00,37.131500244140625,56.55134582519531,141.3323211669922,1138.0,34.03861999511719,41.9844856262207,10.986592292785645,11.720335006713867,15.540307998657227,35.75246047973633
2016-07-14 00:00:00-04:00,37.060001373291016,56.798667907714844,141.4679412841797,1155.0,34.06371307373047,42.313194274902344,11.049318313598633,11.775792121887207,15.450430870056152,36.19768524169922
2016-07-15 00:00:00-04:00,36.77199935913086,56.45089340209961,141.01878356933594,1164.0,34.289527893066406,42.39729690551758,11.022435188293457,11.868221282958984,15.319703102111816,36.01287078857422
2016-07-18 00:00:00-04:00,36.80350112915039,57.16193771362305,141.9509735107422,1181.0,34.38152313232422,42.833030700683594,11.147892951965332,11.886710166931152,15.352389335632324,36.390899658203125
2016-07-19 00:00:00-04:00,36.997501373291016,57.15418243408203,142.46791076660156,1177.0,34.1473503112793,42.98591613769531,11.20166301727295,11.858980178833008,15.262510299682617,36.33209991455078
2016-07-20 00:00:00-04:00,37.2859992980957,57.563838958740234,142.4000701904297,1166.0,34.021888732910156,43.36051940917969,11.183740615844727,11.905196189880371,15.46677017211914,36.5421142578125
2016-07-21 00:00:00-04:00,37.221500396728516,57.45561981201172,141.5611572265625,1155.0,34.49024200439453,43.01650619506836,11.112048149108887,11.840493202209473,15.352389335632324,36.365699768066406
2016-07-22 00:00:00-04:00,37.24300003051758,57.903873443603516,141.9171142578125,1161.0,34.85822677612305,43.589874267578125,11.309199333190918,11.914440155029297,15.360553741455078,36.466514587402344
2016-07-25 00:00:00-04:00,36.980499267578125,58.970458984375,142.3407745361328,1162.0,34.908409118652344,43.1005973815918,11.300236701965332,11.914440155029297,15.336043357849121,36.45810317993164
2016-07-26 00:00:00-04:00,36.77949905395508,58.90862274169922,142.0018310546875,1166.0,35.050575256347656,43.33758544921875,11.470501899719238,11.979144096374512,15.393238067626953,36.61771774291992
2016-07-27 00:00:00-04:00,36.833499908447266,58.158939361572266,140.79847717285156,1172.0,34.908409118652344,43.48283767700195,11.416732788085938,11.82201099395752,15.393238067626953,36.407691955566406
